level,GEO_ID,NAME,st,cnty,gini_est,gini_moe,md_cfm_inc_est,md_cfm_inc_moe,unins_ch_c_est,unins_ch_c_moe,unins_ch_est,unins_ch_moe,u5_fmpv_c_est,u5_fmpv_c_moe,u5_fmpv_est,u5_fmpv_moe,pub_ast_c_est,pub_ast_c_moe,pub_ast_est,pub_ast_moe,hc_brdn_c_est,hc_brdn_c_moe,hc_brdn_est,hc_brdn_moe,u5_pv_c_est,u5_pv_c_moe,u5_pv_est,u5_pv_moe,u18_2pv_c_est,u18_2pv_c_moe,u18_2pv_est,u18_2pv_moe,u5_fm185pv_c_est,u5_fm185pv_c_moe,u5_fm185pv_est,u5_fm185pv_moe,u6_2pv_c_est,u6_2pv_c_moe,u6_2pv_est,u6_2pv_moe,u6_pv_c_est,u6_pv_c_moe,u6_pv_est,u6_pv_moe,u5_ch185pv_c_est,u5_ch185pv_c_moe,u5_ch185pv_est,u5_ch185pv_moe,u6_apilf_c_est,u6_apilf_c_moe,u6_apilf_est,u6_apilf_moe,u5_fp185_est,u5_fp185_moe,u5_fp185_c_est,u5_fp185_c_moe,u6_1prt_est,u6_1prt_moe,u6_1prt_c_est,u6_1prt_c_moe
county,0500000US55093,"Pierce County, Wisconsin",55,093,0.3996,0.0161,107724,5095,36,22.2036033111745,1.49068322981366,0.915605825935689,173,90.9175450614456,5.97788527988943,3.09892006089269,400,121,2.52254524815539,0.762016175422355,3817,389.070687664851,24.0713880305228,2.4236164669574,154,71.386273190299,0.0767314399601395,0.0352850106981715,1992,330.675067097597,23.5600236546422,3.8189910113928,449,138.845237584874,27.8018575851393,7.57929657724422,733,208.57372797167,30.5926544240401,8.54536495886568,269,137.062029752955,11.2270450751252,5.68792678539654,665,200.054992439579,27.754590984975,8.21262095367322,1678,185.784821769702,70.3269069572506,6.77840408671657,27.6225946617008,7.63264537942746,445,139.161776361183,25.9387637203928,6.25881019946105,449,125.419296760905
county,0500000US55095,"Polk County, Wisconsin",55,095,0.4014,0.0101,88385,3842,96,38.6005181312376,3.72815533980583,1.4928950371616,112,43.7949768809164,3.71845949535193,1.430488875906,366,73,1.97474910974425,0.393039759157653,4388,313.893293971056,23.6754073594475,1.66562852382383,158,50.2493781056045,0.076661814653081,0.0242036228471193,2720,289.115893717381,30.3503682213792,3.12909344958791,367,74.7194753728906,25.4861111111111,4.35728945006796,745,127.655787177864,29.3307086614173,4.92201428226305,269,75.6703376495705,10.5905511811024,2.9564657720103,680,122.764001238148,26.7716535433071,4.74339540082942,1964,178.594512793647,77.7206173328057,6.50282955849607,24.9125262421274,4.05875285885544,356,69.9571297295708,27.3358585858586,5.3325027513864,433,93.9414711402797
county,0500000US55097,"Portage County, Wisconsin",55,097,0.4166,0.0166,97805,5943,137,74.6525284233562,3.33902022910066,1.81128077995774,315,144.111068277215,7.00311249444197,3.15548010590085,1046,252,3.56862611306336,0.859093302647661,6456,493.329504489646,22.0258605984102,1.67035213969026,377,113.216606555752,0.121299871299871,0.0357041152437193,3309,435.989678776918,25.5679184051924,3.28340602978506,684,194.056692747249,27.1105826397146,6.84822868227051,1093,283.379604064936,27.621935809957,7.00394197686804,617,170.625320512519,15.5926206722264,4.22872627129467,1033,277.991007048789,26.105635582512,6.88197206168043,2826,342.533210068747,71.7623158963941,7.76578956421146,26.3221153846154,6.9011998691502,657,192.307046152761,25.9504708754796,6.41995484911081,744,205.265681495958
county,0500000US55099,"Price County, Wisconsin",55,099,0.423,0.0157,71767,7086,22,15.2643375224737,3.10734463276836,2.14969426511087,127,45.2658811910251,15.2095808383234,5.16091854263643,135,36,2.03619909502262,0.541080610450299,1573,154.434452114805,23.7254901960784,2.26831948256926,207,50.9901951359279,0.36443661971831,0.0776756667749894,1217,152.757978515035,48.9738430583501,5.9067985117422,247,58.3523778435806,54.0481400437637,9.03113099670092,461,96.0260381354974,66.235632183908,13.3647137703432,357,90.2330316458446,51.2931034482759,12.690145049044,451,95.5039266208463,64.7988505747127,13.3061986401806,432,89.2748564826626,63.3431085043988,12.6310174966634,52.1640091116173,9.32912902553844,229,56.6480361530742,35.2941176470588,8.81219164379844,180,52.820450584977
county,0500000US55101,"Racine County, Wisconsin",55,101,0.4345,0.013,77474,8124,356,152.712147519443,2.58551819304234,1.10672339181084,1508,362.616877709794,10.7292778370687,2.49947141792465,2013,396,2.5448798988622,0.500347091361419,21560,1164.42131550397,27.2566371681416,1.4609293926877,2100,382.561106230103,0.191013279970893,0.0334790296588949,16460,1320.10113248948,37.0645589857912,2.85923878595043,3323,523.634414453443,40.9842131228416,5.18078712395224,5507,763.615086283659,41.0388255458678,5.54580887874965,3032,565.609405862385,22.594828228631,4.15609563202044,4981,732.133184605096,37.119010358447,5.33261662062325,9658,730.896025437271,73.5567402894136,5.07570342922207,39.0678721507704,5.11709866028422,3068,495.976813974202,39.3964399387009,4.64060499411368,3342,490.77387868549
county,0500000US55103,"Richland County, Wisconsin",55,103,0.4194,0.0148,78393,12442,182,58.7281874401041,17.8082191780822,5.64519453117542,152,55.6506963119061,13.3333333333333,4.57414998177935,104,37,1.44524735964425,0.512756568445122,1600,178.406838433957,22.2345747637576,2.40873986940106,181,42.6380112106557,0.227101631116688,0.0494776918635168,1563,212.75572847752,44.4160272804774,5.75816372499065,235,63.2771680782255,35.2852852852853,7.44722314420665,449,90.4046458983165,45.7230142566192,8.74186025779027,281,71.4072825417688,28.6150712830957,7.04360843235209,417,88.7918915216925,42.4643584521385,8.63531873382132,505,97.0257697727774,52.1694214876033,9.44996596550573,34.9924585218703,7.50367819303197,232,63.1822759957253,29.8682284040996,10.5336625231246,204,79.4166229450737
county,0500000US55105,"Rock County, Wisconsin",55,105,0.402,0.0092,82149,4243,292,103.237590053236,2.50149918615609,0.880243810698714,885,209.549516821204,7.46394534873914,1.71304094178969,1534,278,2.30888484173452,0.418135296876354,16643,973.543013944428,25.0500459067716,1.45541866874253,1274,259.824941066096,0.137210554658051,0.0273894621674088,12222,1038.48158385212,33.6601487193611,2.7428178427558,1958,316.970030129033,30.3848541278709,4.16004087202288,3816,572.37575070927,33.6004226468258,4.92473803031596,2026,431.323544453581,17.8392181033724,3.75505698922665,3541,557.183093785158,31.1790085409879,4.80436357989964,8150,706.985855586942,73.3441324694024,5.85276069255662,31.0376633358955,4.20033461603094,2019,323.936722215929,31.8089725036179,4.59783859477662,2198,365.807326334506
county,0500000US55107,"Rusk County, Wisconsin",55,107,0.3962,0.0138,66875,11083,48,30.364452901378,5.26893523600439,3.31938807589526,91,34.4963766213207,9.9236641221374,3.51344320223817,93,32,1.50242326332795,0.515483777663405,1345,131.491444588612,21.7285945072698,2.04769731705854,157,43.5660418215839,0.20712401055409,0.0548050241620291,1324,159.342398626354,47.4212034383954,5.46727426951581,284,78.8606365685695,53.5849056603774,11.0734338304401,572,113.048662088501,63.6971046770601,12.1394830518067,256,68.5419579527752,28.5077951002227,7.4854798250624,482,104.134528375559,53.6748329621381,11.2508482847446,604,92.4337600663308,67.7890011223345,9.73840202273455,51.6699410609037,11.5016769923382,263,77.0064932327138,35.2941176470588,10.2320559574823,192,65.3069674690228
county,0500000US55109,"St. Croix County, Wisconsin",55,109,0.3938,0.0169,121856,6496,153,64.4437739428721,2.32381530984204,0.975403109849181,300,119.452919595965,3.69139904023625,1.44434582196651,419,124,1.16375958226864,0.344170636868053,8125,659.397452224377,22.5669370069992,1.81472989177876,358,105.361283211624,0.0675854257126676,0.0197687249925947,3601,540.11202541695,16.1407440609592,2.38499152274577,790,228.565089197804,18.3934807916182,4.973479435924,1276,350.384074980585,19.5047386120453,5.31777753342221,535,166.541286172528,8.17792723937634,2.53162964834161,1104,323.33264604738,16.875573219199,4.91148740681032,5233,425.695900849421,80.5944863699369,5.96046227216898,17.5682031984948,4.96358407550705,747,224.770994570029,17.1453249838048,3.70678964966464,794,188.928557926006
county,0500000US55111,"Sauk County, Wisconsin",55,111,0.4068,0.0145,93481,6374,260,82.2192191643779,5.54489230113031,1.73777771160003,284,88.7693640846886,5.8860103626943,1.78756752318078,761,177,2.78621901658551,0.647250951639563,6786,521.074850669268,24.8453117563065,1.88628741322763,406,107.517440445725,0.112340896513558,0.0292328948572233,4213,478.566609783842,29.2062391681109,3.21707518971962,761,153.101273672037,28.7278218195546,4.88527119750429,1305,222.591554197368,28.7825319805911,4.74066945519635,640,154.165495491047,14.1155712395236,3.34213093716712,1121,190.583315114414,24.7243052492281,4.05800629782426,3269,279.336714378902,73.7756714060032,5.25671564118929,29.2088488938883,4.89884042163737,779,155.048379546514,24.7446457990115,5.21698260677746,751,175.291186315799
county,0500000US55113,"Sawyer County, Wisconsin",55,113,0.4547,0.0231,72386,10248,59,42.7200187265877,6.09504132231405,4.39521680261581,88,61.057350089895,9.17622523461939,6.21443759422327,141,58,1.71741778319123,0.704669372722576,2050,206.826013837718,24.9695493300853,2.41113209841954,65,34.5398320783411,0.0848563968668407,0.0445254750188164,1351,206.404941801305,42.9161372299873,6.26556167736435,232,81.5843122174846,34.0175953079179,10.007247076724,453,113.340195870662,47.9365079365079,11.4715855354212,131,59.2283715798434,13.8624338624339,6.18528182266375,393,99.6493853468249,41.5873015873016,10.0982454843272,713,115.42096863222,77.4158523344191,10.9739267914233,34.7826086956522,9.91789227568899,240,82.3893196961839,40.0597907324365,12.1681366414635,268,95.8070978581441
county,0500000US55115,"Shawano County, Wisconsin",55,115,0.4286,0.0182,78969,6050,173,82.7103379270089,6.84064847765916,3.2525636777646,224,74.6391318277484,7.968694414799,2.59894997290445,328,83,1.96961508436918,0.497084303888357,3675,287.407376384114,22.0680958385876,1.6772244710544,317,87.3212459828649,0.1521113243762,0.0404997301716749,3180,326.076678098879,38.09752006709,3.76826591358658,483,96.6747123088556,36.1256544502618,5.84526879053801,1100,207.713745332368,45.137464095199,8.31132656935126,402,107.935165724615,16.4956914238818,4.37487321450818,858,168.110082981361,35.2072219942552,6.73900850550369,1707,206.02427041492,72.8553137003841,7.96221197571299,36.5998515219005,5.8138687610264,493,97.3344748791506,31.0188679245283,5.68496085699874,411,88.5155353596192
county,0500000US55117,"Sheboygan County, Wisconsin",55,117,0.4071,0.0098,87211,3604,96,48.91829923454,1.23250738220567,0.626644268458828,426,148.42506526864,5.44896392939371,1.86584126711684,780,298,1.59070052003671,0.60760215443372,10353,704.525372147803,21.1134903640257,1.42728501266869,616,201.18896590022,0.0990512944203248,0.0319925139142324,8114,793.701455208443,32.2739747822282,3.08112129994249,1041,216.771769379687,24.0638002773925,4.424852020905,2333,430.765597512151,30.1616031027796,5.50438609154185,1092,305.386640179298,14.1176470588235,3.92819836105575,2144,414.852986008297,27.7181641887524,5.30665091579474,5968,498.086337897357,77.7893639207508,6.16742896616184,22.92351008916,4.44944783308901,977,212.748678021745,24.8569737620833,4.20712699868977,1260,241.878068455989
county,0500000US55119,"Taylor County, Wisconsin",55,119,0.4236,0.0168,79545,8259,116,32.5576411921994,9.18448139350752,2.55119132214804,54,19.5448202856921,4.03889304412865,1.41995312647926,206,62,2.65669331957699,0.797361752954648,1851,177.960669812181,23.8715501676554,2.23169236274214,126,36.6196668472011,0.118088097469541,0.033813797899683,1822,221.515236496274,40.0703760721355,4.68615468505712,246,55.9285258164383,37.0481927710843,6.65590845816175,511,97.3087868591527,41.3096200485044,7.71506543752251,228,57.5065213693195,18.4316895715441,4.59806468627548,477,94.7892398956759,38.5610347615198,7.52746737583954,717,102.142057938931,58.578431372549,8.04931749860172,35.1937984496124,6.50489553927799,227,52.6972485050216,21.25,6.44804037917299,136,44.9444101084885
county,0500000US55121,"Trempealeau County, Wisconsin",55,121,0.398,0.0116,88182,6856,142,60.0832755431992,5.70510245078345,2.4079324670137,134,46.4219775537406,5.98481464939705,2.03278871630981,112,22,0.905416329830235,0.177606539762426,2878,229.128784747792,23.2659660468876,1.83682780918234,179,48.4148737476408,0.0849549121974371,0.0228099183975584,2729,348.796502276041,35.9078947368421,4.46751172633227,375,78.4028060722319,30.8896210873147,5.69420194090906,948,220.873266829646,38.9802631578947,8.97674619530508,485,153.892819845502,19.9424342105263,6.28841162521514,822,211.697897958388,33.7993421052632,8.62223820458707,1444,174.447699898852,59.7682119205298,6.90754802014144,30.0250208507089,5.68752904884112,360,76.9610290991486,21.6470588235294,4.04467507089362,276,57.6974869470066
county,0500000US55123,"Vernon County, Wisconsin",55,123,0.4156,0.0115,84236,6918,788,104.690018626419,32.0585842148088,4.11035718842524,260,61.3351449007826,11.5350488021295,2.57526803476531,229,96,1.90976565757652,0.800016246417071,2829,253.523174483123,23.5926945208907,2.08025659214385,581,110,0.28135593220339,0.0486697602573755,3384,338.375531030245,43.0096593797661,4.15837627640355,522,90.592494170323,41.76,5.50950992077372,1265,205.499391726594,52.4026512013256,8.29068399100256,829,175.781113888836,34.3413421706711,7.17081999175937,1176,199.070339327585,48.7158243579122,8.04852688763163,1179,139.201293097442,49.1045397750937,5.49080110855486,41.0526315789474,5.5030885694752,507,88.9831444712986,19.5718654434251,4.74508307988202,256,67.6017751246223
county,0500000US55125,"Vilas County, Wisconsin",55,125,0.4423,0.019,77243,6695,86,55.8659108938537,7.97773654916512,5.14475049268319,54,36.3455636907725,5.14285714285714,3.38508217915292,160,51,1.50220636559947,0.476547094747033,2443,237.976889634267,22.936813444747,2.11756289547769,89,51.8652099195598,0.0981256890848953,0.0566241908133841,1540,252.029760147487,41.3090128755365,6.40279346227983,195,60.4814021001498,32.0197044334975,7.66418966508349,402,116.017240098185,37.9603399433428,10.5925707044122,196,81.1295260678873,18.5080264400378,7.53869634460066,390,115.394973894013,36.8271954674221,10.5535907252712,677,124.358353157317,66.177908113392,11.0298173634681,30.7692307692308,7.77453378870576,184,59.2790013411157,20.1342281879195,6.0970238670682,120,42.8835632847831
county,0500000US55127,"Walworth County, Wisconsin",55,127,0.4389,0.0108,92415,5435,187,72.6704891960967,3.32740213523132,1.28937640523651,461,137.549990912395,6.38592602853581,1.8407049818023,554,208,1.31344982100097,0.492939905573525,11094,736.52155433497,26.3021882927523,1.72378932962692,617,148.070928949608,0.129703594702544,0.0305649265786414,5468,601.031613145266,26.5050896752303,2.83282339710779,1037,209.219979925436,28.8055555555556,4.77884465484239,1660,328.0060975043,29.7651066881836,5.82293795714954,916,254.62717843938,16.4246010399857,4.54278831961295,1551,319.079927290953,27.810650887574,5.66890361587776,4372,399.642340099244,78.7889709857632,6.8200609696496,28.2876329043089,4.68847801804072,1011,203.894580604782,30.0318640467339,5.15094787106907,1131,229.847775712535
county,0500000US55129,"Washburn County, Wisconsin",55,129,0.4309,0.0124,75714,5934,28,15.8113883008419,3.10421286031042,1.73765674488279,56,31.8119474411737,5.99571734475375,3.35754648446225,185,49,2.55102040816327,0.672635736875339,1798,165.178691119648,24.7931605074462,2.19106133287083,60,24.0416305603426,0.0907715582450832,0.0361085603294712,1266,151.377012785958,41.878928217003,4.75192576091593,203,68.5273667960473,44.8123620309051,12.7702327971501,407,100.722390757964,45.7817772778403,10.8553938105964,190,61.6035713250458,21.3723284589426,6.76199139276934,385,99.1009586230123,43.3070866141732,10.716676916959,482,93,55.1487414187643,9.84463803759878,41.9953596287703,12.7155746658678,181,63.8748776906853,23.4192037470726,7.97905260326303,100,37.2290209379726
county,0500000US55131,"Washington County, Wisconsin",55,131,0.3966,0.01,121032,5232,247,123.822453537313,2.96198584962226,1.48102849848978,311,163.734541255045,2.83036039315617,1.48129693056041,562,167,0.998596279251586,0.296676363480786,12351,886.305252156389,21.9460189413458,1.5694144807193,362,146.986393928146,0.0546662639685896,0.0221238386554079,4345,625.923317987116,14.9899951700821,2.13467146459209,991,261.308247095265,19.2614188532556,4.76041126720595,1669,381.493119204003,20.3016664639338,4.58253813313814,683,222.831775112976,8.30799172850018,2.69396245912544,1485,362.458273460546,18.0634959250699,4.36069732111451,6075,538.013010995087,74.4029393753827,5.9995675852176,18.6606618366947,4.72300510127107,953,256.67294364619,18.5336048879837,4.25372911613607,1092,268.108187118559
county,0500000US55133,"Waukesha County, Wisconsin",55,133,0.442,0.0069,144494,3093,611,224.008928393491,2.45194429953048,0.898056211670058,926,245.265162630162,2.84520371166964,0.747935977989609,1653,275,0.997387364013202,0.165885387537469,39217,1509.64929702233,23.6627587746556,0.906354935847811,1192,280.529855808611,0.0585605502333579,0.0137338626067662,10823,944.176890206491,12.7333905902561,1.10039813775148,2053,361.801050302511,13.5315054046929,2.25302013134109,3554,533.902612842455,14.375278081139,2.14535259301575,1896,395.849718959102,7.66897221211018,1.59570288592904,3336,522.022987999571,13.4935080694091,2.0987074589921,18310,778.004498701646,74.673735725938,2.87183020289576,13.7305188400079,2.30537952048282,2088,370.809924354783,12.622125128952,2.00094188632076,2080,344.769488209151
county,0500000US55135,"Waupaca County, Wisconsin",55,135,0.4395,0.0396,80088,7623,130,56.3648826841678,4.26509186351706,1.8394477597872,234,90.4322951162913,7.08876098152075,2.65868514989736,391,102,1.74904942965779,0.45556467052766,5132,434.701046697613,22.9568329232834,1.91568053796844,319,96.8762096698669,0.125838264299803,0.037390065572883,3548,461.198438852518,35.2228730269036,4.39067046368605,568,144.85164824744,32.2178105501985,7.07494526838669,1100,240.977177342586,37.9572118702554,8.11059190568559,486,138.877643989232,16.7701863354037,4.72321164689814,868,184.512872179694,29.951690821256,6.20030838514347,2131,295.12878544798,75.2471751412429,9.72450861776294,32.3712507074137,7.09117709870846,572,145.598763731015,27.5550536420102,6.90330426442039,488,137.589970564718
county,0500000US55137,"Waushara County, Wisconsin",55,137,0.4388,0.0168,82235,6747,158,43.1856457633784,11.8086696562033,3.18945227155084,149,47.5289385532646,10.5225988700565,3.24558473550113,257,55,2.53002559558968,0.539502203464387,2459,204.509168498627,24.2075211655838,1.96495039161093,191,46.7546789102438,0.175390266299357,0.0412933573004109,1598,169.475661969499,36.5758754863813,3.75150931738752,329,69.2026011071838,40.2692778457772,6.5002520105618,535,92.233399590387,40.530303030303,6.78780568767155,338,75.4917214004291,25.6060606060606,5.62231801633046,505,90.8350152749478,38.2575757575758,6.70109993764109,846,105.494075663044,66.09375,7.77409348427665,39.6786155747837,6.55279340637304,321,68.622153857191,24.9061326658323,5.10780096236399,199,47.6445169982864
county,0500000US55139,"Winnebago County, Wisconsin",55,139,0.4217,0.0087,91377,2676,490,202.94334184693,4.37343805783649,1.80661581699006,796,221.095002204935,6.85379714138109,1.86142968629307,1463,279,2.03355434163157,0.387604800679593,17479,965.495209724005,24.2956229237035,1.33366330667835,1217,254.950975679639,0.137732005432322,0.0282529903403501,11046,895.789037664561,32.6225634967513,2.55813542496813,1985,362.9545426083,29.8855766335441,4.75429097509694,3646,544.698081509381,33.0193805470024,4.81473541125587,2214,458.265207058096,20.0507154500996,4.0986832390973,3332,527.446679769624,30.1756928092737,4.67489538356888,8045,670.437170807228,73.4032846715328,5.58975629002501,28.9441562404638,4.82465234162297,1897,360.366480128216,27.1965396052987,4.6425024760551,2012,382.592472482144
county,0500000US55141,"Wood County, Wisconsin",55,141,0.4442,0.0166,77878,6985,138,85.4400374531753,2.7451760493336,1.69507896195509,360,111.081051489442,6.87810470003821,2.0468807947124,1453,301,4.55671590303258,0.942403354235871,7015,589.624456751923,21.9995609496033,1.83052483587804,419,106.075444849409,0.107215967246674,0.0265874126666742,6039,625.812272171136,38.671875,3.82524285265958,967,184.312235079498,35.4472140762463,5.42444540938224,2151,361.153706889463,44.2319555829735,6.94234957820255,963,219.583697026897,19.8025909932141,4.35824017680742,1837,329.883312703144,37.7750359860169,6.39857814262992,3744,451.735542104006,77.4193548387097,8.11484966696329,37.8835978835979,6.80126579178931,1074,231.982757979984,31.5063997374467,6.25373055654513,960,217.301633680007
